date_time,ds_stage_ft,ds_q_cfs,us_stage_ft,us_q_cfs
2024-10-02 23:00,0.6895,0.900134892,0.4575,0.979129528
2024-10-02 23:15,0.6785,0.822947185,0.4465,0.881162794
2024-10-02 23:30,0.6815,0.843621385,0.4495,0.907333757
2024-10-02 23:45,0.6865,0.878706196,0.4505,0.916148475
2024-10-03,0.6835,0.85756101,0.4505,0.916148475
2024-10-03 00:15,0.6875,0.88581756,0.4515,0.925008777
2024-10-03 00:30,0.6805,0.836698646,0.4515,0.925008777
2024-10-03 00:45,0.6875,0.88581756,0.4585,0.988309758
2024-10-03 01:00,0.6965,0.951241531,0.4675,1.072997412
2024-10-03 01:15,0.7095,1.050287778,0.4765,1.161417962
2024-10-03 01:30,0.6935,0.929148676,0.4575,0.979129528
2024-10-03 01:45,0.6775,0.816118411,0.4425,0.846904473
2024-10-03 02:00,0.6735,0.789115758,0.4395,0.82168686
2024-10-03 02:15,0.6775,0.816118411,0.4395,0.82168686
2024-10-03 02:30,0.6845,0.864577947,0.4495,0.907333757
2024-10-03 02:45,0.6845,0.864577947,0.4535,0.942866251
2024-10-03 03:00,0.6865,0.878706196,0.4525,0.933914692
2024-10-03 03:15,0.6865,0.878706196,0.4525,0.933914692
2024-10-03 03:30,0.6935,0.929148676,0.4545,0.951863484
2024-10-03 03:45,0.6985,0.966128814,0.4605,1.006807718
2024-10-03 04:00,0.6825,0.850575498,0.4555,0.960906421
2024-10-03 04:15,0.6835,0.85756101,0.4515,0.925008777
2024-10-03 04:30,0.6875,0.88581756,0.4595,0.997535811
2024-10-03 04:45,0.6835,0.85756101,0.4565,0.969995093
2024-10-03 05:00,0.6955,0.943845528,0.4715,1.111833345
2024-10-03 05:15,0.6975,0.958669285,0.4665,1.063403715
2024-10-03 05:30,0.7005,0.981143296,0.4695,1.092323093
2024-10-03 05:45,0.7055,1.01923728,0.4795,1.191724586
2024-10-03 06:00,0.7115,1.066005324,0.4805,1.201919603
2024-10-03 06:15,0.6965,0.951241531,0.4695,1.092323093
2024-10-03 06:30,0.6815,0.843621385,0.4525,0.933914692
2024-10-03 06:45,0.6895,0.900134892,0.4605,1.006807718
2024-10-03 07:00,0.6905,0.90734091,0.4575,0.979129528
2024-10-03 07:15,0.6845,0.864577947,0.4555,0.960906421
2024-10-03 07:30,0.6805,0.836698646,0.4525,0.933914692
2024-10-03 07:45,0.6895,0.900134892,0.4655,1.053856075
2024-10-03 08:00,0.6925,0.921847777,0.4655,1.053856075
2024-10-03 08:15,0.6905,0.90734091,0.4595,0.997535811
2024-10-03 08:30,0.6955,0.943845528,0.4645,1.044354463
2024-10-03 08:45,0.6865,0.878706196,0.4595,0.997535811
2024-10-03 09:00,0.6815,0.843621385,0.4555,0.960906421
2024-10-03 09:15,0.6645,0.730180389,0.4355,0.788696588
2024-10-03 09:30,0.6425,0.596620978,0.4165,0.641813573
2024-10-03 09:45,0.6425,0.596620978,0.4095,0.591758114
2024-10-03 10:00,0.6055,0.404913608,0.3665,0.331317626
2024-10-03 10:15,0.6075,0.414240889,0.3685,0.341663198
2024-10-03 10:30,0.6005,0.382105164,0.3625,0.311135831
2024-10-03 10:45,0.6025,0.391141322,0.3615,0.306196227
2024-10-03 11:00,0.6065,0.409562651,0.3715,0.357500922
2024-10-03 11:15,0.5975,0.368768303,0.3625,0.311135831
2024-10-03 11:30,0.5985,0.373184985,0.3635,0.316117726
2024-10-03 11:45,0.5995,0.377630595,0.3675,0.336469151
2024-10-03 12:00,0.6135,0.442925267,0.3745,0.373722955
2024-10-03 12:15,0.6065,0.409562651,0.3715,0.357500922
2024-10-03 12:30,0.6175,0.462636235,0.3815,0.413075523
2024-10-03 12:45,0.6275,0.513986681,0.3885,0.454541494
2024-10-03 13:00,0.6155,0.452721774,0.3755,0.379215907
2024-10-03 13:15,0.6295,0.524614143,0.3935,0.485461786
2024-10-03 13:30,0.6255,0.503478673,0.3895,0.460638555
2024-10-03 13:45,0.6345,0.551706999,0.3915,0.472963093
2024-10-03 14:00,0.6385,0.573922445,0.3995,0.524005934
2024-10-03 14:15,0.6415,0.590900953,0.4015,0.537204371
2024-10-03 14:30,0.6475,0.625676331,0.4005,0.530583209
2024-10-03 14:45,0.6525,0.655493022,0.4095,0.591758114
2024-10-03 15:00,0.6565,0.679896917,0.4135,0.620095116
2024-10-03 15:15,0.6555,0.673749953,0.4155,0.634529663
2024-10-03 15:30,0.6515,0.649468606,0.4105,0.598775942
2024-10-03 15:45,0.6495,0.637511447,0.4155,0.634529663
2024-10-03 16:00,0.6505,0.643474757,0.4085,0.584784506
2024-10-03 16:15,0.6605,0.704792119,0.4255,0.709374133
2024-10-03 16:30,0.6405,0.585211208,0.4095,0.591758114
2024-10-03 16:45,0.6475,0.625676331,0.4095,0.591758114
2024-10-03 17:00,0.6475,0.625676331,0.4125,0.612944407
2024-10-03 17:15,0.6645,0.730180389,0.4185,0.656514841
2024-10-03 17:30,0.6715,0.77580153,0.4215,0.678900887
2024-10-03 17:45,0.6725,0.782443075,0.4305,0.748473513
2024-10-03 18:00,0.6785,0.822947185,0.4405,0.830047448
2024-10-03 18:15,0.6795,0.829807254,0.4375,0.805101371
2024-10-03 18:30,0.6835,0.85756101,0.4495,0.907333757
2024-10-03 18:45,0.6955,0.943845528,0.4585,0.988309758
2024-10-03 19:00,0.6865,0.878706196,0.4565,0.969995093
2024-10-03 19:15,0.6875,0.88581756,0.4495,0.907333757
2024-10-03 19:30,0.6885,0.89296045,0.4465,0.881162794
2024-10-03 19:45,0.6865,0.878706196,0.4555,0.960906421
2024-10-03 20:00,0.6845,0.864577947,0.4565,0.969995093
2024-10-03 20:15,0.6845,0.864577947,0.4495,0.907333757
2024-10-03 20:30,0.6825,0.850575498,0.4445,0.863942838
2024-10-03 20:45,0.6825,0.850575498,0.4445,0.863942838
2024-10-03 21:00,0.6855,0.871626334,0.4505,0.916148475
2024-10-03 21:15,0.6855,0.871626334,0.4465,0.881162794
2024-10-03 21:30,0.6765,0.809320908,0.4525,0.933914692
2024-10-03 21:45,0.6755,0.802554649,0.4525,0.933914692
2024-10-03 22:00,0.6745,0.795819608,0.4475,0.889840947
2024-10-03 22:15,0.6745,0.795819608,0.4395,0.82168686
2024-10-03 22:30,0.6745,0.795819608,0.4395,0.82168686
2024-10-03 22:45,0.6745,0.795819608,0.4475,0.889840947
2024-10-03 23:00,0.6655,0.736604703,0.4305,0.748473513
2024-10-03 23:15,0.6725,0.782443075,0.4375,0.805101371
2024-10-03 23:30,0.6675,0.749546215,0.4395,0.82168686
2024-10-03 23:45,0.6805,0.836698646,0.4455,0.872530102
2024-10-04,0.6705,0.769191099,0.4395,0.82168686
2024-10-04 00:15,0.6745,0.795819608,0.4435,0.855400972
2024-10-04 00:30,0.6725,0.782443075,0.4455,0.872530102
2024-10-04 00:45,0.6785,0.822947185,0.4435,0.855400972
2024-10-04 01:00,0.6705,0.769191099,0.4425,0.846904473
2024-10-04 01:15,0.6705,0.769191099,0.4465,0.881162794
2024-10-04 01:30,0.6795,0.829807254,0.4405,0.830047448
2024-10-04 01:45,0.6725,0.782443075,0.4405,0.830047448
2024-10-04 02:00,0.6755,0.802554649,0.4445,0.863942838
2024-10-04 02:15,0.6615,0.711092893,0.4335,0.772472251
2024-10-04 02:30,0.6665,0.743059969,0.4355,0.788696588
2024-10-04 02:45,0.6685,0.756063468,0.4365,0.796876408
2024-10-04 03:00,0.6695,0.762611753,0.4415,0.838453309
2024-10-04 03:15,0.6735,0.789115758,0.4415,0.838453309
2024-10-04 03:30,0.6635,0.723787001,0.4355,0.788696588
2024-10-04 03:45,0.6735,0.789115758,0.4425,0.846904473
2024-10-04 04:00,0.6855,0.871626334,0.4495,0.907333757
2024-10-04 04:15,0.6735,0.789115758,0.4415,0.838453309
2024-10-04 04:30,0.6775,0.816118411,0.4495,0.907333757
2024-10-04 04:45,0.6765,0.809320908,0.4455,0.872530102
2024-10-04 05:00,0.6755,0.802554649,0.4475,0.889840947
2024-10-04 05:15,0.6775,0.816118411,0.4535,0.942866251
2024-10-04 05:30,0.6705,0.769191099,0.4495,0.907333757
2024-10-04 05:45,0.6835,0.85756101,0.4565,0.969995093
2024-10-04 06:00,0.6735,0.789115758,0.4495,0.907333757
2024-10-04 06:15,0.6745,0.795819608,0.4475,0.889840947
2024-10-04 06:30,0.6775,0.816118411,0.4505,0.916148475
2024-10-04 06:45,0.6735,0.789115758,0.4495,0.907333757
2024-10-04 07:00,0.6855,0.871626334,0.4585,0.988309758
2024-10-04 07:15,0.7095,1.050287778,0.4785,1.181575992
2024-10-04 07:30,0.7045,1.01155464,0.4745,1.141445292
2024-10-04 07:45,0.7015,0.988698298,0.4675,1.072997412
2024-10-04 08:00,0.6905,0.90734091,0.4645,1.044354463
2024-10-04 08:15,0.6765,0.809320908,0.4465,0.881162794
2024-10-04 08:30,0.6725,0.782443075,0.4435,0.855400972
2024-10-04 08:45,0.6555,0.673749953,0.4235,0.694048084
2024-10-04 09:00,0.6525,0.655493022,0.4255,0.709374133
2024-10-04 09:15,0.6435,0.602371314,0.4135,0.620095116
2024-10-04 09:30,0.6335,0.546228398,0.4005,0.530583209
2024-10-04 09:45,0.6225,0.487940097,0.3905,0.466779075
2024-10-04 10:00,0.5965,0.364380512,0.3645,0.32114196
2024-10-04 10:15,0.6015,0.386608729,0.3695,0.346899812
2024-10-04 10:30,0.5985,0.373184985,0.3705,0.352179039
2024-10-04 10:45,0.6015,0.386608729,0.3705,0.352179039
2024-10-04 11:00,0.6025,0.391141322,0.3665,0.331317626
2024-10-04 11:15,0.6025,0.391141322,0.3665,0.331317626
2024-10-04 11:30,0.6085,0.418948356,0.3725,0.362865506
2024-10-04 11:45,0.6095,0.423685084,0.3685,0.341663198
2024-10-04 12:00,0.6105,0.428451107,0.3745,0.373722955
2024-10-04 12:15,0.6135,0.442925267,0.3765,0.384751735
2024-10-04 12:30,0.6155,0.452721774,0.3755,0.379215907
2024-10-04 12:45,0.6125,0.438071166,0.3755,0.379215907
2024-10-04 13:00,0.6245,0.498269387,0.3795,0.401616908
2024-10-04 13:15,0.6145,0.447808793,0.3775,0.390330483
2024-10-04 13:30,0.6255,0.503478673,0.3805,0.407324671
2024-10-04 13:45,0.6145,0.447808793,0.3805,0.407324671
2024-10-04 14:00,0.6195,0.472668903,0.3815,0.413075523
2024-10-04 14:15,0.6165,0.457664244,0.3865,0.44247759
2024-10-04 14:30,0.6245,0.498269387,0.3895,0.460638555
2024-10-04 14:45,0.6345,0.551706999,0.3925,0.479190651
2024-10-04 15:00,0.6195,0.472668903,0.3805,0.407324671
2024-10-04 15:15,0.6255,0.503478673,0.3895,0.460638555
2024-10-04 15:30,0.6235,0.493089872,0.3865,0.44247759
2024-10-04 15:45,0.6305,0.529972745,0.3895,0.460638555
2024-10-04 16:00,0.6225,0.487940097,0.3945,0.49177654
2024-10-04 16:15,0.6255,0.503478673,0.3895,0.460638555
2024-10-04 16:30,0.6305,0.529972745,0.3945,0.49177654
2024-10-04 16:45,0.6325,0.540779842,0.3855,0.436510664
2024-10-04 17:00,0.6145,0.447808793,0.3785,0.395952193
2024-10-04 17:15,0.6195,0.472668903,0.3835,0.424706664
2024-10-04 17:30,0.6275,0.513986681,0.3875,0.448487853
2024-10-04 17:45,0.6425,0.596620978,0.4055,0.564128647
2024-10-04 18:00,0.6465,0.619804468,0.4105,0.598775942
2024-10-04 18:15,0.6515,0.649468606,0.4105,0.598775942
2024-10-04 18:30,0.6685,0.756063468,0.4205,0.671394273
2024-10-04 18:45,0.6755,0.802554649,0.4375,0.805101371
2024-10-04 19:00,0.6945,0.936481251,0.4495,0.907333757
2024-10-04 19:15,0.6845,0.864577947,0.4545,0.951863484
2024-10-04 19:30,0.7005,0.981143296,0.4625,1.025489208
2024-10-04 19:45,0.6905,0.90734091,0.4595,0.997535811
2024-10-04 20:00,0.6915,0.91457853,0.4645,1.044354463
2024-10-04 20:15,0.7005,0.981143296,0.4685,1.082637195
2024-10-04 20:30,0.6975,0.958669285,0.4585,0.988309758
2024-10-04 20:45,0.6965,0.951241531,0.4675,1.072997412
2024-10-04 21:00,0.7115,1.066005324,0.4685,1.082637195
2024-10-04 21:15,0.6985,0.966128814,0.4585,0.988309758
2024-10-04 21:30,0.6945,0.936481251,0.4575,0.979129528
2024-10-04 21:45,0.6945,0.936481251,0.4565,0.969995093
2024-10-04 22:00,0.6935,0.929148676,0.4635,1.03489885
2024-10-04 22:15,0.6955,0.943845528,0.4615,1.016125507
2024-10-04 22:30,0.7005,0.981143296,0.4665,1.063403715
2024-10-04 22:45,0.6925,0.921847777,0.4625,1.025489208
2024-10-04 23:00,0.6905,0.90734091,0.4525,0.933914692
2024-10-04 23:15,0.6885,0.89296045,0.4575,0.979129528
2024-10-04 23:30,0.6935,0.929148676,0.4545,0.951863484
2024-10-04 23:45,0.6955,0.943845528,0.4595,0.997535811
2024-10-05,0.6975,0.958669285,0.4585,0.988309758
2024-10-05 00:15,0.6885,0.89296045,0.4635,1.03489885
2024-10-05 00:30,0.7005,0.981143296,0.4645,1.044354463
2024-10-05 00:45,0.7025,0.996285173,0.4635,1.03489885
2024-10-05 01:00,0.6975,0.958669285,0.4645,1.044354463
2024-10-05 01:15,0.6895,0.900134892,0.4605,1.006807718
2024-10-05 01:30,0.6855,0.871626334,0.4525,0.933914692
2024-10-05 01:45,0.6845,0.864577947,0.4475,0.889840947
2024-10-05 02:00,0.6825,0.850575498,0.4505,0.916148475
2024-10-05 02:15,0.6915,0.91457853,0.4625,1.025489208
2024-10-05 02:30,0.6985,0.966128814,0.4575,0.979129528
2024-10-05 02:45,0.6945,0.936481251,0.4605,1.006807718
2024-10-05 03:00,0.7045,1.01155464,0.4605,1.006807718
2024-10-05 03:15,0.7005,0.981143296,0.4745,1.141445292
2024-10-05 03:30,0.7155,1.097825961,0.4745,1.141445292
2024-10-05 03:45,0.6805,0.836698646,0.4495,0.907333757
2024-10-05 04:00,0.6835,0.85756101,0.4505,0.916148475
2024-10-05 04:15,0.6785,0.822947185,0.4375,0.805101371
2024-10-05 04:30,0.6695,0.762611753,0.4335,0.772472251
2024-10-05 04:45,0.6735,0.789115758,0.4405,0.830047448
2024-10-05 05:00,0.6745,0.795819608,0.4385,0.813371512
2024-10-05 05:15,0.6635,0.723787001,0.4285,0.732699149
2024-10-05 05:30,0.6585,0.692282994,0.4235,0.694048084
2024-10-05 05:45,0.6685,0.756063468,0.4325,0.764427668
2024-10-05 06:00,0.6595,0.698522162,0.4205,0.671394273
2024-10-05 06:15,0.6705,0.769191099,0.4315,0.7564281
2024-10-05 06:30,0.6645,0.730180389,0.4335,0.772472251
2024-10-05 06:45,0.6665,0.743059969,0.4285,0.732699149
2024-10-05 07:00,0.6635,0.723787001,0.4375,0.805101371
2024-10-05 07:15,0.6735,0.789115758,0.4395,0.82168686
2024-10-05 07:30,0.6705,0.769191099,0.4365,0.796876408
2024-10-05 07:45,0.6705,0.769191099,0.4315,0.7564281
2024-10-05 08:00,0.6575,0.686074588,0.4265,0.717104313
2024-10-05 08:15,0.6625,0.717424511,0.4285,0.732699149
2024-10-05 08:30,0.6535,0.661548033,0.4125,0.612944407
2024-10-05 08:45,0.6555,0.673749953,0.4185,0.656514841
2024-10-05 09:00,0.6485,0.631578648,0.4125,0.612944407
2024-10-05 09:15,0.6445,0.608151988,0.4055,0.564128647
2024-10-05 09:30,0.6385,0.573922445,0.4105,0.598775942
2024-10-05 09:45,0.6315,0.535361301,0.3995,0.524005934
2024-10-05 10:00,0.6055,0.404913608,0.3715,0.357500922
2024-10-05 10:15,0.5995,0.377630595,0.3695,0.346899812
2024-10-05 10:30,0.6095,0.423685084,0.3765,0.384751735
2024-10-05 10:45,0.6005,0.382105164,0.3645,0.32114196
2024-10-05 11:00,0.6095,0.423685084,0.3745,0.373722955
2024-10-05 11:15,0.6005,0.382105164,0.3585,0.291630695
2024-10-05 11:30,0.6075,0.414240889,0.3695,0.346899812
2024-10-05 11:45,0.5995,0.377630595,0.3665,0.331317626
2024-10-05 12:00,0.6115,0.433246457,0.3785,0.395952193
2024-10-05 12:15,0.6045,0.400293728,0.3745,0.373722955
2024-10-05 12:30,0.6115,0.433246457,0.3775,0.390330483
2024-10-05 12:45,0.6145,0.447808793,0.3735,0.368272836
2024-10-05 13:00,0.6075,0.414240889,0.3845,0.430587036
2024-10-05 13:15,0.6095,0.423685084,0.3765,0.384751735
2024-10-05 13:30,0.6115,0.433246457,0.3775,0.390330483
2024-10-05 13:45,0.6155,0.452721774,0.3825,0.418869507
2024-10-05 14:00,0.6135,0.442925267,0.3835,0.424706664
2024-10-05 14:15,0.6185,0.467637777,0.3885,0.454541494
2024-10-05 14:30,0.6185,0.467637777,0.3895,0.460638555
2024-10-05 14:45,0.6195,0.472668903,0.3925,0.479190651
2024-10-05 15:00,0.6195,0.472668903,0.3895,0.460638555
2024-10-05 15:15,0.6105,0.428451107,0.3875,0.448487853
2024-10-05 15:30,0.6155,0.452721774,0.3915,0.472963093
2024-10-05 15:45,0.6175,0.462636235,0.3895,0.460638555
2024-10-05 16:00,0.6155,0.452721774,0.3905,0.466779075
2024-10-05 16:15,0.6245,0.498269387,0.3955,0.49813495
2024-10-05 16:30,0.6095,0.423685084,0.3845,0.430587036
2024-10-05 16:45,0.6185,0.467637777,0.3855,0.436510664
2024-10-05 17:00,0.6195,0.472668903,0.3985,0.51747251
2024-10-05 17:15,0.6155,0.452721774,0.3875,0.448487853
2024-10-05 17:30,0.6275,0.513986681,0.3955,0.49813495
2024-10-05 17:45,0.6455,0.613963029,0.4175,0.649141954
2024-10-05 18:00,0.6585,0.692282994,0.4235,0.694048084
2024-10-05 18:15,0.6515,0.649468606,0.4315,0.7564281
2024-10-05 18:30,0.6535,0.661548033,0.4335,0.772472251
2024-10-05 18:45,0.6655,0.736604703,0.4375,0.805101371
2024-10-05 19:00,0.6825,0.850575498,0.4475,0.889840947
2024-10-05 19:15,0.6825,0.850575498,0.4545,0.951863484
2024-10-05 19:30,0.6865,0.878706196,0.4585,0.988309758
2024-10-05 19:45,0.6885,0.89296045,0.4645,1.044354463
2024-10-05 20:00,0.6875,0.88581756,0.4665,1.063403715
2024-10-05 20:15,0.6905,0.90734091,0.4665,1.063403715
2024-10-05 20:30,0.7005,0.981143296,0.4645,1.044354463
2024-10-05 20:45,0.6905,0.90734091,0.4665,1.063403715
2024-10-05 21:00,0.7065,1.02695189,0.4705,1.102055133
2024-10-05 21:15,0.6985,0.966128814,0.4705,1.102055133
2024-10-05 21:30,0.6955,0.943845528,0.4595,0.997535811
2024-10-05 21:45,0.6965,0.951241531,0.4585,0.988309758
2024-10-05 22:00,0.7055,1.01923728,0.4635,1.03489885
2024-10-05 22:15,0.6915,0.91457853,0.4535,0.942866251
2024-10-05 22:30,0.6795,0.829807254,0.4525,0.933914692
2024-10-05 22:45,0.6855,0.871626334,0.4515,0.925008777
2024-10-05 23:00,0.6855,0.871626334,0.4545,0.951863484
2024-10-05 23:15,0.6955,0.943845528,0.4645,1.044354463
2024-10-05 23:30,0.6915,0.91457853,0.4645,1.044354463
2024-10-05 23:45,0.6915,0.91457853,0.4565,0.969995093
2024-10-06,0.6865,0.878706196,0.4555,0.960906421
2024-10-06 00:15,0.6825,0.850575498,0.4515,0.925008777
2024-10-06 00:30,0.6975,0.958669285,0.4475,0.889840947
2024-10-06 00:45,0.6855,0.871626334,0.4545,0.951863484
2024-10-06 01:00,0.6915,0.91457853,0.4565,0.969995093
2024-10-06 01:15,0.6875,0.88581756,0.4635,1.03489885
2024-10-06 01:30,0.6775,0.816118411,0.4545,0.951863484
2024-10-06 01:45,0.6885,0.89296045,0.4655,1.053856075
2024-10-06 02:00,0.6995,0.973620143,0.4645,1.044354463
2024-10-06 02:15,0.6785,0.822947185,0.4515,0.925008777
2024-10-06 02:30,0.6895,0.900134892,0.4585,0.988309758
2024-10-06 02:45,0.6745,0.795819608,0.4475,0.889840947
2024-10-06 03:00,0.6805,0.836698646,0.4525,0.933914692
2024-10-06 03:15,0.6835,0.85756101,0.4525,0.933914692
2024-10-06 03:30,0.6905,0.90734091,0.4565,0.969995093
2024-10-06 03:45,0.6895,0.900134892,0.4545,0.951863484
2024-10-06 04:00,0.6855,0.871626334,0.4545,0.951863484
2024-10-06 04:15,0.6945,0.936481251,0.4635,1.03489885
2024-10-06 04:30,0.6905,0.90734091,0.4605,1.006807718
2024-10-06 04:45,0.6875,0.88581756,0.4565,0.969995093
2024-10-06 05:00,0.6925,0.921847777,0.4555,0.960906421
2024-10-06 05:15,0.6815,0.843621385,0.4595,0.997535811
2024-10-06 05:30,0.6855,0.871626334,0.4515,0.925008777
2024-10-06 05:45,0.6895,0.900134892,0.4635,1.03489885
2024-10-06 06:00,0.6765,0.809320908,0.4575,0.979129528
2024-10-06 06:15,0.6845,0.864577947,0.4515,0.925008777
2024-10-06 06:30,0.6705,0.769191099,0.4405,0.830047448
2024-10-06 06:45,0.6845,0.864577947,0.4545,0.951863484
2024-10-06 07:00,0.6935,0.929148676,0.4635,1.03489885
2024-10-06 07:15,0.6905,0.90734091,0.4655,1.053856075
2024-10-06 07:30,0.6965,0.951241531,0.4605,1.006807718
2024-10-06 07:45,0.7005,0.981143296,0.4715,1.111833345
2024-10-06 08:00,0.7065,1.02695189,0.4705,1.102055133
2024-10-06 08:15,0.6975,0.958669285,0.4695,1.092323093
2024-10-06 08:30,0.7105,1.058130507,0.4745,1.141445292
2024-10-06 08:45,0.7045,1.01155464,0.4765,1.161417962
2024-10-06 09:00,0.7035,1.003903946,0.4725,1.121657757
2024-10-06 09:15,0.6925,0.921847777,0.4585,0.988309758
2024-10-06 09:30,0.6665,0.743059969,0.4445,0.863942838
2024-10-06 09:45,0.6725,0.782443075,0.4315,0.7564281
2024-10-06 10:00,0.6245,0.498269387,0.3915,0.472963093
2024-10-06 10:15,0.6175,0.462636235,0.3805,0.407324671
2024-10-06 10:30,0.6245,0.498269387,0.3815,0.413075523
2024-10-06 10:45,0.6105,0.428451107,0.3715,0.357500922
2024-10-06 11:00,0.6055,0.404913608,0.3645,0.32114196
2024-10-06 11:15,0.6135,0.442925267,0.3655,0.326208578
2024-10-06 11:30,0.5985,0.373184985,0.3625,0.311135831
2024-10-06 11:45,0.6105,0.428451107,0.3705,0.352179039
2024-10-06 12:00,0.6135,0.442925267,0.3765,0.384751735
2024-10-06 12:15,0.6255,0.503478673,0.3855,0.436510664
2024-10-06 12:30,0.6175,0.462636235,0.3755,0.379215907
2024-10-06 12:45,0.6265,0.50871776,0.3885,0.454541494
2024-10-06 13:00,0.6315,0.535361301,0.3895,0.460638555
2024-10-06 13:15,0.6265,0.50871776,0.3915,0.472963093
2024-10-06 13:30,0.6275,0.513986681,0.3895,0.460638555
2024-10-06 13:45,0.6255,0.503478673,0.3875,0.448487853
2024-10-06 14:00,0.6385,0.573922445,0.3935,0.485461786
2024-10-06 14:15,0.6355,0.557215674,0.3905,0.466779075
2024-10-06 14:30,0.6265,0.50871776,0.3805,0.407324671
2024-10-06 14:45,0.6345,0.551706999,0.3915,0.472963093
2024-10-06 15:00,0.6495,0.637511447,0.4025,0.543869458
2024-10-06 15:15,0.6395,0.579551716,0.4065,0.570969809
2024-10-06 15:30,0.6425,0.596620978,0.3975,0.510982896
2024-10-06 15:45,0.6405,0.585211208,0.4065,0.570969809
2024-10-06 16:00,0.6405,0.585211208,0.4025,0.543869458
2024-10-06 16:15,0.6345,0.551706999,0.3995,0.524005934
2024-10-06 16:30,0.6455,0.613963029,0.4025,0.543869458
2024-10-06 16:45,0.6355,0.557215674,0.3925,0.479190651
2024-10-06 17:00,0.6465,0.619804468,0.4045,0.557331558
2024-10-06 17:15,0.6455,0.613963029,0.4025,0.543869458
2024-10-06 17:30,0.6555,0.673749953,0.4155,0.634529663
2024-10-06 17:45,0.6585,0.692282994,0.4225,0.686452146
2024-10-06 18:00,0.6755,0.802554649,0.4395,0.82168686
2024-10-06 18:15,0.6885,0.89296045,0.4485,0.898564591
2024-10-06 18:30,0.6815,0.843621385,0.4495,0.907333757
2024-10-06 18:45,0.6955,0.943845528,0.4585,0.988309758
2024-10-06 19:00,0.7015,0.988698298,0.4685,1.082637195
2024-10-06 19:15,0.6945,0.936481251,0.4645,1.044354463
2024-10-06 19:30,0.6995,0.973620143,0.4625,1.025489208
2024-10-06 19:45,0.7025,0.996285173,0.4585,0.988309758
2024-10-06 20:00,0.6985,0.966128814,0.4605,1.006807718
2024-10-06 20:15,0.6945,0.936481251,0.4495,0.907333757
2024-10-06 20:30,0.6995,0.973620143,0.4615,1.016125507
2024-10-06 20:45,0.6935,0.929148676,0.4555,0.960906421
2024-10-06 21:00,0.6885,0.89296045,0.4575,0.979129528
2024-10-06 21:15,0.6985,0.966128814,0.4645,1.044354463
2024-10-06 21:30,0.6785,0.822947185,0.4515,0.925008777
2024-10-06 21:45,0.6845,0.864577947,0.4495,0.907333757
2024-10-06 22:00,0.6825,0.850575498,0.4505,0.916148475
2024-10-06 22:15,0.6895,0.900134892,0.4545,0.951863484
2024-10-06 22:30,0.6885,0.89296045,0.4575,0.979129528
2024-10-06 22:45,0.6855,0.871626334,0.4535,0.942866251
2024-10-06 23:00,0.6905,0.90734091,0.4545,0.951863484
2024-10-06 23:15,0.6915,0.91457853,0.4565,0.969995093
2024-10-06 23:30,0.6895,0.900134892,0.4605,1.006807718
2024-10-06 23:45,0.6975,0.958669285,0.4655,1.053856075
2024-10-07,0.6855,0.871626334,0.4615,1.016125507
2024-10-07 00:15,0.6875,0.88581756,0.4485,0.898564591
2024-10-07 00:30,0.6805,0.836698646,0.4525,0.933914692
2024-10-07 00:45,0.6825,0.850575498,0.4505,0.916148475
2024-10-07 01:00,0.6755,0.802554649,0.4505,0.916148475
2024-10-07 01:15,0.6785,0.822947185,0.4505,0.916148475
2024-10-07 01:30,0.6865,0.878706196,0.4505,0.916148475
2024-10-07 01:45,0.6805,0.836698646,0.4485,0.898564591
2024-10-07 02:00,0.6805,0.836698646,0.4445,0.863942838
2024-10-07 02:15,0.6755,0.802554649,0.4465,0.881162794
2024-10-07 02:30,0.6855,0.871626334,0.4605,1.006807718
2024-10-07 02:45,0.6885,0.89296045,0.4565,0.969995093
2024-10-07 03:00,0.6845,0.864577947,0.4525,0.933914692
2024-10-07 03:15,0.6795,0.829807254,0.4475,0.889840947
2024-10-07 03:30,0.6875,0.88581756,0.4505,0.916148475
2024-10-07 03:45,0.6825,0.850575498,0.4575,0.979129528
2024-10-07 04:00,0.7085,1.042477115,0.4785,1.181575992
2024-10-07 04:15,0.7015,0.988698298,0.4715,1.111833345
2024-10-07 04:30,0.6955,0.943845528,0.4745,1.141445292
2024-10-07 04:45,0.6955,0.943845528,0.4635,1.03489885
2024-10-07 05:00,0.7075,1.034698494,0.4705,1.102055133
2024-10-07 05:15,0.6935,0.929148676,0.4695,1.092323093
2024-10-07 05:30,0.6895,0.900134892,0.4645,1.044354463
2024-10-07 05:45,0.6925,0.921847777,0.4645,1.044354463
2024-10-07 06:00,0.6785,0.822947185,0.4545,0.951863484
2024-10-07 06:15,0.6875,0.88581756,0.4585,0.988309758
2024-10-07 06:30,0.6895,0.900134892,0.4605,1.006807718
2024-10-07 06:45,0.6985,0.966128814,0.4695,1.092323093
2024-10-07 07:00,0.6985,0.966128814,0.4655,1.053856075
2024-10-07 07:15,0.7115,1.066005324,0.4865,1.264066109
2024-10-07 07:30,0.6995,0.973620143,0.4705,1.102055133
2024-10-07 07:45,0.7035,1.003903946,0.4745,1.141445292
2024-10-07 08:00,0.6825,0.850575498,0.4495,0.907333757
2024-10-07 08:15,0.6865,0.878706196,0.4505,0.916148475
2024-10-07 08:30,0.6745,0.795819608,0.4465,0.881162794
